"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:AT1G02060",31.346420976102,-0.508288718082288,1.05905220955024,-0.479946799127259,0.631265222797052,0.795610434585695
"gene:AT1G02065",0.932081488207119,1.06279772895967,3.93325461768995,0.270208219976326,0.787000069207397,NA
"gene:AT1G02067",0,NA,NA,NA,NA,NA
"gene:AT1G02070",0.350330410517264,-1.89672927679577,4.02981859972449,-0.470673612188261,0.637873831110738,NA
"gene:AT1G02080",1793.37675630764,0.35139111228685,0.198380324878954,1.77130021589217,0.0765107915848089,0.205108595602284
"gene:AT1G02090",250.626679041805,1.49134884434006,0.385658016055301,3.86702410491634,0.000110171541812494,0.000926018269347985
"gene:AT1G02100",159.561851162267,0.362609084230052,0.453687818938298,0.799248005112005,0.424146621341143,0.633406328464142
"gene:AT1G02110",88.725567904786,-0.609251689946771,0.647716270900226,-0.940615076876183,0.346902152760768,0.560534706509498
"gene:AT1G02120",552.045658704136,1.48289355972286,0.418245341590922,3.54551124008274,0.000391852275375821,0.00284081830374154
"gene:AT1G02130",142.076760645257,-1.4432926478588,0.582702144839565,-2.47689606197723,0.0132530490422477,0.054894488479704
"gene:AT1G02140",612.449487727558,0.850612859125745,0.277653952124238,3.06357194852798,0.00218711605666987,0.0123707346044025
"gene:AT1G02145",141.689031470317,-0.815529733808907,0.732048441053366,-1.11403793529758,0.265262912607066,0.470015699333592
"gene:AT1G02150",208.29797008105,-0.544069646402006,0.589490561668366,-0.922948867683632,0.356033852439568,0.569353251267034
"gene:AT1G02160",107.894214741203,-0.392195748323265,0.537391448074956,-0.729813899585095,0.465503947104095,0.668658207004449
"gene:AT1G02170",349.327366442924,2.07814227015237,0.417477608156369,4.9778532538061,6.42933700593719e-07,8.49944221773894e-06
"gene:AT1G02180",12.0264469291996,-0.525017186325261,2.03712162488435,-0.257725007634272,0.796619144621581,0.898590334096212
"gene:AT1G02190",0.175227252546735,-0.0469069885077936,4.0583339919192,-0.0115581883110638,0.990778105324331,NA
"gene:AT1G02205",0,NA,NA,NA,NA,NA
"gene:AT1G02210",0,NA,NA,NA,NA,NA
"gene:AT1G02220",59.9107074066883,5.14537685858655,0.930236872015721,5.53125447224757,3.17948673342279e-08,5.04523995423923e-07
"gene:AT1G02230",10.2707467878307,1.62232322140068,3.13695638568367,0.517164736113191,0.605041166377855,0.778360671731116
"gene:AT1G02250",0.213541606685558,1.28560578222114,4.05128444268608,0.317332885510443,0.750991026811587,NA
"gene:AT1G02260",59.1196638386411,2.03773301774332,1.41503901067443,1.44005430406622,0.149852035966713,0.324073143565653
"gene:AT1G02270",111.661913891202,0.463027629238899,0.70560057752956,0.656217758296125,0.51168402443309,0.707433853059052
"gene:AT1G02280",130.60460411696,-1.58028488829302,0.783742899852804,-2.0163307234934,0.0437654042800245,0.136952772164187
"gene:AT1G02290",56.3129414604125,-1.97500320572374,0.780357685352341,-2.53089479708527,0.011377196701379,0.0488159344868799
"gene:AT1G02300",100.532380182213,-0.129398109510263,1.11249764588866,-0.116313153550002,0.907404361343428,0.958233343234669
"gene:AT1G02305",289.53095251248,-0.51191665283344,0.35591586584836,-1.43830804399022,0.150346670532138,0.324534340518401
"gene:AT1G02310",8.24629372732271,-5.67144831069687,2.75725006543842,-2.05692199695172,0.0396937296887927,0.126956614996657
"gene:AT1G02320",0.103752419867289,-0.894694146696705,4.07751622522643,-0.219421357825994,0.826321834239009,NA
"gene:AT1G02330",227.07161324941,0.992666354820102,0.443429797547557,2.23860994527243,0.0251813065761069,0.0904271994359899
"gene:AT1G02335",243.457742338225,0.486487044439625,0.674934960729753,0.720790998755829,0.471038114338495,0.67309143465385
"gene:AT1G02340",4.5529078259417,3.05411187153034,3.10578323197222,0.983362856779587,0.325428884134955,0.537070664651428
"gene:AT1G02350",0.518762099336443,-2.59968985431399,3.98725619422231,-0.651999702973949,0.514401364010634,NA
"gene:AT1G02360",26.3347756436202,4.86965886607981,1.52933648284889,3.18416445346839,0.00145172510864118,0.00876499526070435
"gene:AT1G02370",42.1631196159522,0.710288164341383,1.32659238141055,0.535423069131563,0.592357341524575,0.770104618732786
"gene:AT1G02380",8.15619396374957,-4.7286263598291,2.12833202273841,-2.22175220280952,0.0263000565103751,0.0935545163022915
"gene:AT1G02390",0,NA,NA,NA,NA,NA
"gene:AT1G02400",271.753590919346,6.10286853083521,1.62247993743751,3.76144468108115,0.000168934786646913,0.00135938828318553
"gene:AT1G02405",20.4368101515228,7.89606493931243,2.04744673309608,3.85654230299427,0.000115002203552131,0.000964935664329299
"gene:AT1G02410",125.200554896375,0.512144083491158,0.667146537994368,0.767663555642226,0.44268709316324,0.649355370309865
"gene:AT1G02420",39.1005756949391,-1.3694370974917,1.23576311303098,-1.10817120453843,0.267787884267953,0.472922396218879
"gene:AT1G02430",13.5565679528328,0.0256923145053647,1.82182690786968,0.0141025002948318,0.988748205707712,0.995627803476957
"gene:AT1G02440",4.05169798984563,3.94714594341491,3.38178004176752,1.16717997464788,0.243137696164741,0.443768387981565
"gene:AT1G02450",35.9224954745698,5.55582384632872,1.29074730465863,4.3043466573793,1.67479246405526e-05,0.000172019238784075
"gene:AT1G02460",135.003985026309,4.59952150847107,0.806733939475224,5.70141069243105,1.18819981700496e-08,2.01679630314917e-07
"gene:AT1G02470",34.1110332792771,3.49528646316857,1.71961409130478,2.0325993377482,0.0420930184768724,0.132824085480977
"gene:AT1G02475",309.519791440163,-0.485445101208289,0.437046852610907,-1.11073926813167,0.266680594477646,0.471668787050692
"gene:AT1G02490",0,NA,NA,NA,NA,NA
"gene:AT1G02500",1894.20081065798,0.43578205664271,0.218869396364554,1.99105980041568,0.0464743132565556,0.142646720070512
"gene:AT1G02510",0.0714748326794462,0.894356713011744,4.06130499786551,0.220214121687928,0.825704399052282,NA
"gene:AT1G02520",94.3765466562652,4.58081936633867,1.00461464769543,4.5597775991491,5.12078238572609e-06,5.85649550567176e-05
"gene:AT1G02530",0,NA,NA,NA,NA,NA
"gene:AT1G02540",0.0714748326794462,0.894356713011744,4.06130499786551,0.220214121687928,0.825704399052282,NA
"gene:AT1G02550",0,NA,NA,NA,NA,NA
"gene:AT1G02560",803.273980123864,-0.681670127339854,0.32718529463736,-2.08343754597954,0.037211358898478,0.12104854420786
"gene:AT1G02570",0.493155981299951,-2.41389704023335,3.99806914004048,-0.603765706815392,0.545999422155495,NA
"gene:AT1G02575",0,NA,NA,NA,NA,NA
"gene:AT1G02580",0.142949665358892,1.37012850317956,4.04941046248999,0.338352586350821,0.735097499800885,NA
"gene:AT1G02590",0.213541606685558,1.28560578222114,4.05128444268608,0.317332885510443,0.750991026811587,NA
"gene:AT1G02610",62.4200537395347,-2.93889987437404,1.23124864005846,-2.38692639224723,0.0169898925926654,0.0667118426404782
"gene:AT1G02620",7.94305400508562,-5.29953342107786,2.30126235653864,-2.30288102789329,0.0212855378879054,0.0794307935762704
"gene:AT1G02630",0.456544148000697,-2.40980055541278,3.99832292108874,-0.602702833906319,0.546706395976841,NA
"gene:AT1G02640",280.078243231796,-1.62234895378817,0.472890267369361,-3.43070912161743,0.000602005753896697,0.00407863665998016
"gene:AT1G02650",8.28482189746416,-6.54378128761925,2.82895928745375,-2.313140848877,0.020714896454585,0.0780121946698985
"gene:AT1G02660",133.157192839724,0.86034262845844,0.546248228839941,1.57500305362186,0.115255739707671,0.272398688280483
"gene:AT1G02670",8.19796049348338,-0.442002606215958,2.32981901565645,-0.18971542563851,0.849532132424258,0.927419527317159
"gene:AT1G02680",128.181406618181,1.21105723174856,0.629620809341439,1.9234707839712,0.0544209522284693,0.160388070508892
"gene:AT1G02690",109.823242798259,0.438793522115086,0.562259636770993,0.780410851888709,0.43514908236865,0.64285436621627
"gene:AT1G02700",6.54807817859449,-6.21615549515534,2.69773030505233,-2.30421680162531,0.0212104765105458,0.0792543001110155
"gene:AT1G02705",81.765392913372,-2.50297492432627,0.895951065796217,-2.79365137213372,0.00521166309840153,0.0257635144402243
"gene:AT1G02710",48.5141676493444,-2.41872652756343,1.26690102726362,-1.90916770569493,0.0562404608561197,0.164491170119829
"gene:AT1G02720",105.393416615882,-0.509667856928537,0.952672201550441,-0.534987644332511,0.592658401156821,0.770223858203969
"gene:AT1G02730",424.027715568064,-1.05518427789834,0.471000220134956,-2.24030527543277,0.0250711110035342,0.0901155452093419
"gene:AT1G02740",59.139681715965,0.300251077772182,0.95023865051193,0.315974389812944,0.752021947007848,0.874089277536658
"gene:AT1G02750",158.191463127606,2.13609014731067,0.587932578580976,3.63322296659645,0.000279902946001012,0.00211029060110751
"gene:AT1G02770",0.207504839734577,-1.48582635133178,4.05194458715346,-0.366694637444584,0.713846807045646,NA
"gene:AT1G02780",2039.321714426,-0.0642570977320281,0.180675748239738,-0.355648715215312,0.722103656292199,0.856613525564426
"gene:AT1G02790",0.288236553757724,0.370595851014235,4.0442511865013,0.0916352209405765,0.926987866901703,NA
"gene:AT1G02800",0.285016439365005,1.83167932344081,4.04073041741006,0.453304015419777,0.650329841806251,NA
"gene:AT1G02810",8.6410408101854,-6.61022300075322,2.97310397949591,-2.22334067235482,0.0261928369166213,0.0932765448605229
"gene:AT1G02813",2.34895767354114,4.77481709391515,3.9275988520401,1.21570895445063,0.22409581186136,NA
"gene:AT1G02816",54.13744508314,0.585475057701108,1.06208184700012,0.551252296943777,0.581460734451614,0.762702089866577
"gene:AT1G02820",0.103752419867289,-0.894694146696705,4.07751622522643,-0.219421357825994,0.826321834239009,NA
"gene:AT1G02830",0,NA,NA,NA,NA,NA
"gene:AT1G02840",586.960310151036,0.776399861566843,0.283617732433134,2.73748702137264,0.00619105629174334,0.0295520410277877
"gene:AT1G02850",133.725982985178,0.408518156287479,0.772928735848891,0.52853275773065,0.597129617137713,0.772987482054388
"gene:AT1G02860",152.390796995968,1.18863202486341,0.495308336691842,2.3997819879275,0.0164048389600344,0.0649034868497256
"gene:AT1G02870",84.3079372300688,0.831739160440298,0.635177355255488,1.30945971791728,0.190378674206281,0.378359186486578
"gene:AT1G02880",23.3934424662033,-0.387551585137044,1.63187354898004,-0.237488735189851,0.812277657282342,0.907412672511348
"gene:AT1G02890",749.3425473153,0.552726994541996,0.237818294113675,2.32415675422261,0.0201170941592864,0.0763133284150462
"gene:AT1G02900",17.5527536925679,2.84693952761285,1.80955299911613,1.57328330753696,0.115653232732704,0.273140297379028
"gene:AT1G02910",141.350230201189,-0.759946905734128,0.589279525189181,-1.28962041484499,0.197182484040649,0.386488252585295
"gene:AT1G02920",788.940592103182,7.82868731104703,0.451012937609356,17.3580105097292,1.71566284061414e-67,5.69363419933466e-65
"gene:AT1G02930",2230.09943205063,7.17719866521061,0.29892528609381,24.010008517507,2.18597724935981e-127,3.23659154582135e-124
"gene:AT1G02940",0.103752419867289,-0.894694146696705,4.07751622522643,-0.219421357825994,0.826321834239009,NA
"gene:AT1G02950",157.009658506996,-0.363232260485825,0.624036351304099,-0.582069072942224,0.560520155883487,0.746894562855338
"gene:AT1G02960",54.6548963542,-0.343882395473015,0.819006643298124,-0.419877418928139,0.674575004581318,0.826493933047817
"gene:AT1G02965",0,NA,NA,NA,NA,NA
"gene:AT1G02970",8.3994198279175,-3.89555625754915,2.41028570461516,-1.61622178237627,0.106046370902516,0.257855046378427
"gene:AT1G02980",8.89845330076317,3.42379221254575,2.64463946687232,1.29461586557766,0.195452776497143,0.384375706029451
"gene:AT1G02990",284.57715876033,0.641370590627003,0.440875338613483,1.45476631250018,0.1457339673023,0.318317135178311
"gene:AT1G03000",140.923617398153,-1.67079262562684,0.98946557684056,-1.6885808508486,0.0912997829151217,0.23220995132124
"gene:AT1G03010",0.63034822020179,-0.0240545357294641,3.99386288662555,-0.00602287469858236,0.995194470319816,NA
"gene:AT1G03020",4.00514491213899,-5.50881515221751,3.82271506680175,-1.4410739633876,0.149563788308751,0.323752113963882
"gene:AT1G03030",85.0690543308451,-0.859639411500561,0.853176350291096,-1.00757529343993,0.313658394753236,0.524549584503188
"gene:AT1G03040",484.835272872321,0.507230285224915,0.325914971130335,1.55632704894085,0.119630342564192,0.279345485099547
"gene:AT1G03050",2.14884393435618,0.391041689154502,3.8130898751011,0.102552444857895,0.918318187260151,NA
"gene:AT1G03055",2.3983791908496,-2.24995840850708,3.86565701707923,-0.582037774837841,0.56054123690299,NA
"gene:AT1G03060",1066.23207876082,0.4777077958483,0.26694568254579,1.78953183019305,0.0735292060199235,0.199815072352321
"gene:AT1G03070",14.73771300982,0.799466232854292,1.91088814693254,0.418374164985867,NA,NA
"gene:AT1G03080",2465.86843159154,1.27188805921818,0.226857912940046,5.60654042318688,2.06410784496895e-08,3.35273821096728e-07
"gene:AT1G03090",226.261687033583,-0.554726999294845,0.408693953114254,-1.35731638569109,0.174680703103459,0.356851429986774
"gene:AT1G03100",19.4867461753273,-2.0401085902777,1.69387492135002,-1.20440332669412,0.228433726876125,0.425738344801475
"gene:AT1G03103",0,NA,NA,NA,NA,NA
"gene:AT1G03106",0,NA,NA,NA,NA,NA
"gene:AT1G03110",65.8447145187503,0.0753661997527772,0.839562722000429,0.0897683970212516,0.92847126229125,0.969838544341562
"gene:AT1G03120",10.1960112361372,-6.85403970201302,2.32678799226627,-2.94570873014401,0.00322215663059759,0.0171895983441636
"gene:AT1G03130",2557.52884093536,0.240807225933835,0.211048272116064,1.141005436905,0.253867660485105,0.456122909457417
"gene:AT1G03140",255.398426913399,-0.210943175980017,0.395803508875356,-0.532949231752379,0.59406872412714,0.771132308490681
"gene:AT1G03150",81.0781040384841,0.0868450897628922,0.648365934643965,0.133944559888979,0.893446414043872,0.951059428023252
"gene:AT1G03160",283.489474890562,-1.03217407307565,0.404159114538101,-2.55388047911596,0.0106529817442714,0.046213340683736
"gene:AT1G03165",14.3082223996149,-7.33687179747205,2.06483425188808,-3.55324975395155,0.000380503026404453,0.00277211288880883
"gene:AT1G03170",24.0758777771061,0.462569287000336,2.16120517156402,0.214033028000568,0.830521301303539,0.917147103126249
"gene:AT1G03180",6.03029630152464,-0.145259625240119,2.73802469990231,-0.0530527081239633,0.957689911800194,0.981764775369096
"gene:AT1G03190",103.035131664413,1.52227305556527,0.791938324649755,1.92221162707148,0.054579134395297,0.160657467325383
"gene:AT1G03200",7.32585269303745,4.82470901929221,3.01101778035268,1.60235155394104,0.109077891390121,0.262572693031146
"gene:AT1G03210",83.3155720231166,0.987061509125103,0.618865660501374,1.59495278559394,0.110722794302336,0.265536050925911
"gene:AT1G03220",573.98490826949,3.82800467791996,0.421026697689683,9.09207111787811,9.71701015928411e-20,4.31946908881987e-18
"gene:AT1G03230",148.591651635311,2.72305193270543,0.819277030530705,3.32372546919998,0.000888235885110758,0.0057487438858816
"gene:AT1G03240",0,NA,NA,NA,NA,NA
"gene:AT1G03250",144.934739827558,1.33527397170585,0.648782200566246,2.05812362074736,0.0395782681044521,0.126692583481539
"gene:AT1G03260",34.1184942039848,-1.47904942784163,1.00162399321412,-1.47665135605977,0.139769117770205,0.309975340343461
"gene:AT1G03270",30.3921428695747,-3.22079812163668,1.64433607359661,-1.95872253449499,0.0501452899196335,0.150953478319222
"gene:AT1G03280",336.832842611358,0.156841428689914,0.464532243252711,0.337633029715422,0.735639748254156,0.864760832685721
"gene:AT1G03290",360.047143510722,0.54484537584646,0.420380082112625,1.29607799948164,0.194948613765782,0.383795736704896
